"","F1","F2","F3"
"210",-2.32342518128566,-2.1191055655136,-1.29545612700104
"211",0.117009036119561,-2.21367409072442,-0.814943929123362
"212",-0.132703069241271,-1.82217071020188,-1.17962412464902
"213",-2.06527254505282,-2.82022765169063,-2.16617968305006
"214",-1.66593804654807,-1.90888411890395,-2.32945306033397
"215",-1.62822352685783,-1.83073555785968,-0.428717903584993
"216",1.04221346799146,-0.492877033324086,0.405069371648944
"217",-0.929305142206713,-2.46707381609187,-1.44130980075683
"218",-0.190973321808367,-1.05651295543748,0.100743745656645
"219",1.69364729881659,0.00526328170579117,-0.0100014157481955
"220",-1.66584170031309,-1.5263610459787,-0.826242568052381
"221",0.828542936905707,-0.924678841805785,0.789876631690074
"222",0.501832386569134,-1.207293027579,-0.357849782200762
"223",-0.473552910471838,-2.33853730251737,-1.82469190324293
"224",-1.57279313503618,-2.20343135797979,-2.57544848266217
"225",-2.09437848506931,-0.631625144451259,-2.14482181993777
"226",-0.227516879512434,-2.49007453168172,-0.406840312476788
"227",-1.58412988739871,-2.90218317867558,-2.60187752017572
"228",1.99682798013069,-0.551782342206845,0.700783686633644
"229",1.58137823962047,-2.4015909771135,0.16123312807791
"230",-0.175687375738876,-0.0846727412729637,-1.47141593940524
"231",2.64978556353264,-1.7586632447711,0.873001872322492
"232",-0.481802275886189,0.0203720027161934,-0.0248376095009685
"233",-1.02469044527626,-2.8757852960732,0.367218660201401
"234",-1.07967693055324,0.0900384310805541,-1.58303277473319
"235",1.27890310833683,-0.723430741237079,0.342989801660083
"236",0.66701857517287,-0.394353773078952,0.461450273051309
"237",-0.589673284527828,-1.33618833638038,-0.185780074545448
"238",1.12430135782551,-1.03380647532042,1.13628126622448
"239",0.999524748232145,-1.83244375726966,0.103614976385211
"240",-0.374754138707619,-1.72007995167127,0.254581326498801
"241",0.329772528643804,-2.3730955367956,-0.454552226994498
"242",-3.1345543982869,0.166471900597572,-2.09903132376969
"243",1.74219494528237,0.2345063524467,0.69011293634997
"244",0.895666568444099,-0.927659242642319,-0.886392081196032
"245",-2.57776748229863,2.00926101955626,-0.693702355178746
"246",-0.573478715319521,0.740045022847018,-0.946919303986478
"247",0.562996142084806,-0.427714352210247,0.131991123388425
"248",-1.21432508241049,-0.171004050139397,-0.924089558974905
"249",-0.336517167203104,0.79415182915913,0.031529706551793
"250",-1.10390402225594,1.90768049655405,-1.50820072702481
"251",-0.914578103862856,-0.308966840842863,-1.77739933500915
"252",0.477866860251143,0.972001902120966,0.298103734127872
"253",-0.699576214478563,1.95840516959765,0.455004730495005
"254",-0.96481185321388,-1.86261969485403,-1.32927041481819
"255",-0.443124312322278,-0.586121265268363,-1.41687613455763
"256",1.56188436701562,-1.63832449946746,0.510861536253628
"257",-1.26765727027109,-2.20097866586006,-0.406029481771956
"258",1.25143995963382,-1.84779773730083,0.659962819907019
"259",-1.25792289639149,-1.22821401313209,-0.717490804993338
"260",0.612341396453097,-1.78373981404678,-1.13518808315924
"261",-0.0746799653410332,-2.30089476213453,-1.5574005045377
"262",0.930745395708381,-0.471600823784608,1.21975021624468
"263",2.26903724698182,-0.557351044185401,0.809917186402566
"264",-1.88490241838955,-2.15757882773968,-1.47853186195764
"265",0.0737555527380208,-1.26794456358673,-1.72830631231208
"266",-0.392866785081997,-0.571476551681747,-1.03494853868937
"267",1.59798225146596,0.0528140470384888,0.793887059359852
"268",-0.0914268412637652,-0.238735005208717,-1.36817582044683
"269",-1.21964500782652,1.12121175415349,-1.15600674142525
"270",-0.0328775740534697,-0.662290086156122,0.275472687731566
"271",0.843291940092978,-2.16604718837401,-1.56281047794956
"272",-0.286827994447344,-1.8826472130475,-1.17273942689149
"273",-0.027589989681537,-2.27117078059531,-1.24528489356145
"274",2.27600789528823,-0.5553928020141,0.823392776281237
"275",1.71084529540987,-0.457176654890173,1.82585959076769
"276",1.00245431842065,-1.00301249952358,0.110893105049777
"277",1.97559487108478,-1.26693028663549,1.4705126578883
"278",-0.991982389762969,-1.63077315157122,-1.37252947048579
"279",-2.371063046559,-2.85284706637955,-2.49819232746774
"280",-2.06316951734106,-1.71778669121458,-2.15341326343482
"281",1.21159771106508,-0.358764135413569,0.63459180939706
"282",-0.000780808908096905,-0.101054898556936,-0.924719579869369
"283",1.6773482785748,-0.764715135938268,-0.361838208189153
"284",-2.08811628253299,-1.55247485978961,-2.19311886927137
"285",0.758583068781524,-1.28278182904825,0.0384270014799808
"286",-0.757205214153187,0.942283379140632,0.229448322199833
"287",1.320364970496,-0.755879673706591,1.22150788735067
"288",-0.444434742914688,0.609468213080735,-0.452405636875082
"289",-0.683816184230468,-2.76570443988423,-0.37418594768817
"290",-1.86788060337664,-1.04646406608175,-0.925560173409474
"291",-2.38115411738915,-2.31685258613733,-2.24576860595614
"292",0.735592026435402,-2.13728404295449,0.0166682772208958
"293",-3.23214199065158,-2.83051828707908,-2.4739760725607
"294",-0.974832814225956,-1.19678623047614,-2.06854256663488
"295",-0.681202058486767,-1.75551017440144,-1.54909658479217
"296",1.91210990180573,-1.09058570633999,1.38803645347124
"297",1.62065105735104,-0.338072296077186,1.77691268519895
"298",1.27874670319473,-0.562948418447178,0.635272744972772
"299",1.51230066963874,-1.15457675553996,0.198220793809431
"300",-1.01621708151567,-1.38616226355131,0.118034435655997
"301",0.336978931356651,-1.77879560751696,0.0321270320337679
"302",0.588157041439849,-1.40588248084973,0.034860392978604
"303",0.72509630292733,-1.75246319063234,-0.389211831388473
"304",-1.75559861103643,-2.64025287281521,-2.09114318462915
"305",-0.0647617328794069,1.43715033601692,0.164109476808998
"306",2.03544777773751,0.257894472559855,1.38671656411868
"307",-2.90754963589306,-2.27056432693191,-2.37434390845639
"308",1.16222008114684,-2.73350905608893,-1.08293761903953
"309",1.17011147154223,-0.304826089343032,1.72672454114714
"310",-1.68301014727882,0.141146301888026,-0.172041083801448
"311",-3.13712793350634,-2.82773704803821,-2.48142619960039
"312",0.881281576169396,-1.0875777020342,-0.96102523106515
"313",-1.92084881437459,-2.28717994269068,-0.355208121768278
"314",-1.80553614246811,-2.24308836666018,-1.53218824496028
"315",-0.850568471070959,-1.11925395381834,-1.59509577885678
"316",-0.125015214339444,-0.475869076836845,0.821833477564609
"317",1.13845132377586,-0.845615034936452,0.18108352847278
"318",1.10195882921446,-1.76308000130529,-0.874601751215296
"319",-0.550934131593163,1.04166269265318,-0.741171305862827
"320",-0.201878052730459,-2.35067115737867,-1.00356154399765
"321",2.422214403042,1.58711777941858,0.344757884525168
"322",0.483269775389773,-2.81428764432193,0.0209448250165463
"323",1.86747420970277,-0.546890909904566,1.28768056139843
"324",-2.94813388972746,-2.48270356656036,-2.18416739907345
"325",0.611676242284584,-1.62774052782351,-0.316007400598026
"326",0.117128001083525,-0.99563577491633,0.0804904349489579
"327",0.736752835263601,-0.234845679243109,0.338693721706678
"328",-0.976684173788019,-2.6128353453238,-2.31612218061354
"329",-1.72880717563157,-2.45051782089239,-1.44091268609741
"330",-0.727238959407937,-1.40470747841881,-1.71785538937884
"331",0.643994618667747,1.1860178406285,0.437480705957932
"332",-1.0471583937296,-1.34573545286155,-1.91702659678052
"333",-0.799266394538909,-0.317794855619892,-1.87426879668505
"334",0.683777214151369,-1.11803497107562,0.168529534897614
"335",0.480224778643552,-2.06305007077234,-0.0230329309017674
"336",0.264395600986039,0.0909032702247669,1.13386402860741
"337",-2.5151884208278,0.254034499447281,-1.5800254944575
"338",2.34684310697201,0.213436505857452,2.19764245351191
"339",2.29887609972968,-0.661089177113488,2.42349493238346
"340",0.424025005845046,-1.73024762804952,-1.57598383183734
"341",1.77457457055505,-1.0746405520337,1.40382825575789
"342",-0.160819852651977,-2.13483559532949,-1.27004541361957
"343",0.490639550270712,-0.781986795830549,0.825410478025292
"344",1.85979704306893,-0.599267266350332,-0.310938122671176
"345",0.220728694033536,-1.88218250751076,-0.174725990174191
"346",2.24183579599858,-0.658823507627001,0.514574441479175
"347",-1.75078057831477,-2.28310403627999,-1.76472312845453
"348",0.075463701227694,-1.06008838780877,0.195284063818663
"349",-0.00238247181809271,-0.813298746029202,-1.03899936374278
"350",0.306419258082978,-1.54074575074119,0.174622011285858
"351",-0.798057527710924,-1.79811264304858,-1.13926201927859
"352",1.73004892399664,0.00648508891960933,1.51869637274557
"353",-1.44330584458984,-1.95987129724899,-1.65837744057898
"354",1.14610792871931,0.267869217744555,1.48923074392305
"355",-2.24640642141399,-2.36920075733675,-2.41584839439021
"356",1.89250746546748,-0.0284111192377078,1.57617645200971
"357",3.35151598693535,-1.31925311669557,1.44406571332766
"358",-1.29331865094188,-0.905532931055001,-0.6853447676829
"359",-0.269345007605085,-2.17420152245663,-0.0446717837600203
"360",0.512578106007404,-2.51567510421755,-1.17339263020029
"361",-0.541335440369716,-1.09155916515398,0.581917662768696
"362",0.0395525462072802,-0.971017802127878,0.0155672526051327
"363",0.427863324791434,-0.680636080096158,0.963921119433881
"364",0.569093356535915,-0.48292733913855,-0.956237600178434
"365",0.0303134105302664,-0.0564576362457607,0.524625318907239
"366",-0.256334505654631,-0.867769271880362,-0.0285922508654258
"367",0.834379945114257,-1.00702127440376,0.465818951740706
"368",0.289466193329943,-1.41229124108349,0.101190559559008
"369",1.97909892317134,-1.2870838572734,1.38024511971183
"370",1.51011123466905,-0.414712297778492,1.36217384901321
"371",2.79192134134247,-0.557478675294273,1.48309655863384
"372",-0.0822943212538772,-2.92383927601268,-1.5404850282265
"373",1.05468128503163,-0.416617076689107,0.459074898493116
"374",2.79445106874608,-0.811506639723703,2.15024897547124
"375",-1.13456704519501,-1.6621533825627,0.378531716913851
"376",2.3618071288081,-0.553348218037401,1.49073123282201
"377",0.351922866410039,0.263642904279823,0.314178102629213
"378",-0.0437890813040568,-0.410273386729806,0.111766511783466
"379",-0.947589464456972,0.881683550123814,-0.156292253930029
"380",-2.61698925175547,-2.85645564329176,-2.2790756697679
"381",0.996033732432988,-1.51879341945829,0.0558328570571285
"382",-0.326257916477808,-0.480929171086506,0.107053672829679
"383",2.96724092915607,-0.914041038492774,1.51427163485171
"384",-1.54601351868218,-0.791273454485118,-1.44059365305168
"385",1.17942111722741,-0.369757802413945,1.31062827359576
"386",-0.344374367654492,1.07634043911485,1.32414463823664
"387",-2.08144740840792,2.62917113544764,-0.456307031857574
"388",0.295201259135563,-0.2688929906212,0.815119716712047
"389",-0.624392304284419,0.493631616127623,-1.07294876422813
"390",1.35193510031881,0.449673974687236,1.39262379348815
"391",1.8039879868706,-1.08355334770244,1.30373035010092
"392",1.2075757898561,-0.341614642992958,-0.0883960698091841
"393",-1.75571879060096,0.102924602396351,-0.0778634094360854
"394",-0.433959325476523,-0.746926501004424,-1.01324055461227
"395",-0.808272241047425,-0.777338796583648,-0.891726962540936
"396",1.49484299045464,0.667470205330377,0.195580962301954
"397",1.93563321085123,0.445074287039205,1.22437220099723
"398",0.436050230981519,1.03666352950553,-0.508866262124342
"399",0.614311036266458,0.494983944123453,0.188814508567478
"400",-0.183047793466221,1.68663948816161,0.1649190838029
"401",0.451818186722375,-0.762092698025298,0.19642690933882
"402",1.9583637990743,-0.652297487845732,1.17195195105766
"403",0.437047632802366,0.0439717730600273,-0.157295194102618
"404",0.0661204795840316,-0.542097757420366,0.536941482028886
"405",-0.0209461198280825,2.12995496593189,-1.17135787043348
"406",2.69147825910831,-0.813882884407723,1.22234083628962
"407",-1.38162173169096,1.92147311635078,-0.625945430483464
"408",-1.21054251393186,0.996316145313793,-1.86851159094482
"409",-1.63303382610236,0.930384381588199,-0.0260945329386254
"410",-0.380928525094137,0.994026831210806,0.389786383746033
"411",-0.0477360871479275,1.02795167067802,-1.39360443036106
"412",-0.100976250571362,0.128729406138327,-0.411610001204644
"413",1.88477308171786,-0.52411605207784,2.37060949378398
"414",0.0226472678813192,0.244107543237851,0.030531821659958
"415",0.732689206352805,1.4035270054803,1.2070412826144
"416",2.88829194705013,-1.1473098631994,2.5008365825933
"417",-0.561226881336868,0.979450374251879,0.383350382174202
"418",-2.59828439633371,2.49574946104532,-1.72081253530513
"419",-1.7944676040806,0.987370636575971,-0.106552798403423
"420",0.236897716517524,1.12289285406907,1.96504061384588
"421",1.82234066514878,-0.588003722682315,1.52921753036421
"422",-0.687131301050404,0.376898886604844,-0.0589042305545429
"423",0.286386233677057,0.252397694713797,1.05709294805813
"424",1.18470303135173,-0.303695035374921,1.3023395945746
"425",1.31694381784251,1.14745953102124,0.806337022513283
"426",2.01771093986402,0.471161350630657,1.66692666736495
"427",-0.683552613298379,1.03952554687886,-0.442141271869854
"428",0.241744448250667,0.97407686149663,0.950978462688173
"429",0.935167258160552,0.667649567267316,0.156001181417744
"430",1.09063781197549,0.248312026816218,1.5320551737213
"431",-0.221195751373332,0.432470579454542,-1.19092219292807
"432",-0.894591993630939,0.234409330545524,0.472513750345278
"433",-0.255056854036441,1.49154077757318,0.595458964055521
"434",0.942960450161661,1.0212594127643,1.39054750603057
"435",0.768209667740958,0.713386378623162,1.60759687325951
"436",0.903117013668696,0.657716819651334,0.567801070418202
"437",1.58245661760002,-0.151307077681408,0.0663298048496151
"438",0.624305230359188,-0.720728768141458,-0.337198963684959
"439",0.470520483183132,1.29114916011531,-0.634579154989423
"440",-0.235254842790952,-0.355385543076175,-0.780955057359464
"441",-0.617399275212595,-0.167166907000053,-0.0465847952404602
"442",0.913896861369021,-2.0882772459239,1.60089187754653
"443",1.77499465933786,-0.789557089041707,1.09631569308871
"444",1.46226282555816,-0.421167433141853,0.376188006374127
"445",1.34226563988266,0.531459712801077,2.52981959917871
"446",1.56775901263841,0.0604005353218025,0.257106825944907
"447",-0.639655578061324,1.1803289758826,-0.293446079160056
"448",-0.340334954178173,0.664247840455648,0.294432499978089
"449",-1.2028150473432,-0.089464900336947,-1.27177918803256
"450",0.689302049500872,0.278185586338991,1.55955650272151
"451",-0.137785170496686,0.324428701747825,-0.992391579125643
"452",0.494194348337883,0.0523240966738042,1.94635845464516
"453",-1.32272485627391,1.63247129637334,-1.09780704380553
"454",-0.417421799520064,2.40366537238607,-1.35135617950958
"455",-2.49618910172119,2.44946135702619,-1.70985641300041
"456",-1.15374120307805,1.46879938966526,-1.18906349859777
"457",-0.213190348739312,-1.5179905604453,-0.457161440422825
"458",1.08204896513559,-0.220464928943941,1.64976078540845
"459",-0.307306056157258,-1.50425588729551,-0.442805416196195
"460",0.975783430429811,0.747071309998781,2.44479705663732
"461",1.35161927883727,0.687896988210798,1.16943856541292
"462",-0.764051987114056,1.88462064848895,0.217996299121711
"463",0.584484685894621,0.505098483070106,1.36663222502963
"464",0.396446423718108,0.196942069794962,1.0539911127451
"465",1.97443882848172,0.296943143911231,2.12814596784353
"466",0.338292025728582,0.980578984907113,1.43569613129311
"467",1.10264037898457,-0.0918823606729438,0.677824835981268
"468",1.36419455593055,0.916533613750164,1.46772341258268
"469",1.36040233213975,1.17076705320387,1.22458824078243
"470",0.192268579058983,1.0776531912442,-0.529686561237658
"471",1.78446124322333,0.00582274096290115,1.5782582375377
"472",0.72959671261767,0.141732335194297,0.717333591150119
"473",2.37601564276813,0.847820279035134,0.0273548668765803
"474",1.08883002244617,-1.11837797759685,1.31490194362187
"475",-0.139167306893215,0.413057603015047,-0.229462130066833
"476",-0.878295050618371,0.741728729122142,-0.218899787992414
"477",-0.270983261503605,0.0394476691539753,-0.733964553415119
"478",-2.87950391556605,1.3341083524645,-1.89118357129829
"479",2.15061457273521,-0.382705656252131,1.93803929045714
"480",1.83297899503704,0.480768929609994,0.875524152613708
"481",-2.28228793506367,0.454505343579354,-1.87008535693109
"482",-0.95859363192285,1.73723075059874,-0.549899885303914
